plant,signal,slice,time,date,treatment
24,7880214,206,853,3.16.07,DMSO
25,9244584,206,853,3.16.07,DMSO
26,3637886,206,853,3.16.07,DMSO+FR
27,20725450,206,853,3.16.07,NPA
28,18753103,206,853,3.16.07,NPA
29,19823374,206,853,3.16.07,NPA
30,20421663,206,853,3.16.07,NPA
31,12916250,206,853,3.16.07,NPA+FR
32,18616724,206,853,3.16.07,NPA+FR
33,12013501,206,853,3.16.07,NPA+FR
34,8936516,206,853,3.16.07,DMSO
24,7724010,207,857,3.16.07,DMSO
25,9631274,207,857,3.16.07,DMSO
26,3868344,207,857,3.16.07,DMSO+FR
27,19986813,207,857,3.16.07,NPA
28,18392901,207,857,3.16.07,NPA
29,19073621,207,857,3.16.07,NPA
30,20158933,207,857,3.16.07,NPA
31,12807153,207,857,3.16.07,NPA+FR
32,18426194,207,857,3.16.07,NPA+FR
33,11681644,207,857,3.16.07,NPA+FR
34,8617753,207,857,3.16.07,DMSO
24,7487027,208,861,3.16.07,DMSO
25,9190254,208,861,3.16.07,DMSO
26,3745901,208,861,3.16.07,DMSO+FR
27,19714467,208,861,3.16.07,NPA
28,19066788,208,861,3.16.07,NPA
29,19486162,208,861,3.16.07,NPA
30,20040103,208,861,3.16.07,NPA
31,13045047,208,861,3.16.07,NPA+FR
32,18245927,208,861,3.16.07,NPA+FR
33,11882773,208,861,3.16.07,NPA+FR
34,8764904,208,861,3.16.07,DMSO
24,7864663,209,865,3.16.07,DMSO
25,9312442,209,865,3.16.07,DMSO
26,4052888,209,865,3.16.07,DMSO+FR
27,19849586,209,865,3.16.07,NPA
28,18534622,209,865,3.16.07,NPA
29,19218519,209,865,3.16.07,NPA
30,20118945,209,865,3.16.07,NPA
31,12667936,209,865,3.16.07,NPA+FR
32,17848447,209,865,3.16.07,NPA+FR
33,12326134,209,865,3.16.07,NPA+FR
34,9458253,209,865,3.16.07,DMSO
24,7322675,210,869,3.16.07,DMSO
25,9107866,210,869,3.16.07,DMSO
26,3823341,210,869,3.16.07,DMSO+FR
27,19955474,210,869,3.16.07,NPA
28,18972216,210,869,3.16.07,NPA
29,19347577,210,869,3.16.07,NPA
30,20529321,210,869,3.16.07,NPA
31,12551712,210,869,3.16.07,NPA+FR
32,17830483,210,869,3.16.07,NPA+FR
33,12340958,210,869,3.16.07,NPA+FR
34,8770954,210,869,3.16.07,DMSO
24,7416199,211,873,3.16.07,DMSO
25,9236337,211,873,3.16.07,DMSO
26,3591646,211,873,3.16.07,DMSO+FR
27,20254956,211,873,3.16.07,NPA
28,18974902,211,873,3.16.07,NPA
29,19546808,211,873,3.16.07,NPA
30,19594059,211,873,3.16.07,NPA
31,13297357,211,873,3.16.07,NPA+FR
32,17704608,211,873,3.16.07,NPA+FR
33,12431480,211,873,3.16.07,NPA+FR
34,8874323,211,873,3.16.07,DMSO
24,7655597,212,877,3.16.07,DMSO
25,8906479,212,877,3.16.07,DMSO
26,3279320,212,877,3.16.07,DMSO+FR
27,19865650,212,877,3.16.07,NPA
28,19371068,212,877,3.16.07,NPA
29,19480256,212,877,3.16.07,NPA
30,19446349,212,877,3.16.07,NPA
31,11995433,212,877,3.16.07,NPA+FR
32,17235121,212,877,3.16.07,NPA+FR
33,12685393,212,877,3.16.07,NPA+FR
34,8791465,212,877,3.16.07,DMSO
24,7465823,213,881,3.16.07,DMSO
25,8767671,213,881,3.16.07,DMSO
26,3775433,213,881,3.16.07,DMSO+FR
27,20243758,213,881,3.16.07,NPA
28,18968023,213,881,3.16.07,NPA
29,19199186,213,881,3.16.07,NPA
30,20676078,213,881,3.16.07,NPA
31,12773099,213,881,3.16.07,NPA+FR
32,17329411,213,881,3.16.07,NPA+FR
33,12157288,213,881,3.16.07,NPA+FR
34,9078217,213,881,3.16.07,DMSO
24,7116488,214,885,3.16.07,DMSO
25,8904520,214,885,3.16.07,DMSO
26,3882283,214,885,3.16.07,DMSO+FR
27,19518020,214,885,3.16.07,NPA
28,18008096,214,885,3.16.07,NPA
29,18211786,214,885,3.16.07,NPA
30,19895919,214,885,3.16.07,NPA
31,11709095,214,885,3.16.07,NPA+FR
32,15876455,214,885,3.16.07,NPA+FR
33,12073186,214,885,3.16.07,NPA+FR
34,8455339,214,885,3.16.07,DMSO
24,6806179,215,889,3.16.07,DMSO
25,8654219,215,889,3.16.07,DMSO
26,3579601,215,889,3.16.07,DMSO+FR
27,19871251,215,889,3.16.07,NPA
28,18032321,215,889,3.16.07,NPA
29,19169194,215,889,3.16.07,NPA
30,19080923,215,889,3.16.07,NPA
31,11594175,215,889,3.16.07,NPA+FR
32,17298794,215,889,3.16.07,NPA+FR
33,11331065,215,889,3.16.07,NPA+FR
34,8576214,215,889,3.16.07,DMSO
24,6991628,216,893,3.16.07,DMSO
25,9086324,216,893,3.16.07,DMSO
26,3679600,216,893,3.16.07,DMSO+FR
27,19503053,216,893,3.16.07,NPA
28,17978182,216,893,3.16.07,NPA
29,18712306,216,893,3.16.07,NPA
30,19905037,216,893,3.16.07,NPA
31,11717885,216,893,3.16.07,NPA+FR
32,16588119,216,893,3.16.07,NPA+FR
33,11527467,216,893,3.16.07,NPA+FR
34,8599078,216,893,3.16.07,DMSO
24,6628229,217,897,3.16.07,DMSO
25,8416680,217,897,3.16.07,DMSO
26,3355255,217,897,3.16.07,DMSO+FR
27,19070858,217,897,3.16.07,NPA
28,18328557,217,897,3.16.07,NPA
29,19751167,217,897,3.16.07,NPA
30,19919432,217,897,3.16.07,NPA
31,11761165,217,897,3.16.07,NPA+FR
32,16921005,217,897,3.16.07,NPA+FR
33,11649466,217,897,3.16.07,NPA+FR
34,8710211,217,897,3.16.07,DMSO
24,6977085,218,901,3.16.07,DMSO
25,8584197,218,901,3.16.07,DMSO
26,3771925,218,901,3.16.07,DMSO+FR
27,19362158,218,901,3.16.07,NPA
28,17849441,218,901,3.16.07,NPA
29,18246462,218,901,3.16.07,NPA
30,19474334,218,901,3.16.07,NPA
31,11693318,218,901,3.16.07,NPA+FR
32,16348457,218,901,3.16.07,NPA+FR
33,11288513,218,901,3.16.07,NPA+FR
34,8485015,218,901,3.16.07,DMSO
24,6581654,219,905,3.16.07,DMSO
25,8943715,219,905,3.16.07,DMSO
26,3537664,219,905,3.16.07,DMSO+FR
27,18780297,219,905,3.16.07,NPA
28,16521417,219,905,3.16.07,NPA
29,17424605,219,905,3.16.07,NPA
30,19741367,219,905,3.16.07,NPA
31,11573282,219,905,3.16.07,NPA+FR
32,16249409,219,905,3.16.07,NPA+FR
33,10840472,219,905,3.16.07,NPA+FR
34,8568142,219,905,3.16.07,DMSO
24,7061160,220,909,3.16.07,DMSO
25,8186135,220,909,3.16.07,DMSO
26,3338008,220,909,3.16.07,DMSO+FR
27,18602566,220,909,3.16.07,NPA
28,17605221,220,909,3.16.07,NPA
29,17256790,220,909,3.16.07,NPA
30,18702985,220,909,3.16.07,NPA
31,11176070,220,909,3.16.07,NPA+FR
32,16288891,220,909,3.16.07,NPA+FR
33,10687628,220,909,3.16.07,NPA+FR
34,8022247,220,909,3.16.07,DMSO
24,6845907,221,913,3.16.07,DMSO
25,8225414,221,913,3.16.07,DMSO
26,3375605,221,913,3.16.07,DMSO+FR
27,18949967,221,913,3.16.07,NPA
28,17798376,221,913,3.16.07,NPA
29,18309020,221,913,3.16.07,NPA
30,19757534,221,913,3.16.07,NPA
31,10950416,221,913,3.16.07,NPA+FR
32,16131461,221,913,3.16.07,NPA+FR
33,11348773,221,913,3.16.07,NPA+FR
34,8664342,221,913,3.16.07,DMSO
24,7229379,222,917,3.16.07,DMSO
25,8838033,222,917,3.16.07,DMSO
26,3401244,222,917,3.16.07,DMSO+FR
27,19173218,222,917,3.16.07,NPA
28,17253933,222,917,3.16.07,NPA
29,18105105,222,917,3.16.07,NPA
30,18960388,222,917,3.16.07,NPA
31,10859879,222,917,3.16.07,NPA+FR
32,15686283,222,917,3.16.07,NPA+FR
33,10634424,222,917,3.16.07,NPA+FR
34,8446842,222,917,3.16.07,DMSO
24,6871078,223,921,3.16.07,DMSO
25,8303764,223,921,3.16.07,DMSO
26,3340299,223,921,3.16.07,DMSO+FR
27,18769709,223,921,3.16.07,NPA
28,16181691,223,921,3.16.07,NPA
29,18077594,223,921,3.16.07,NPA
30,18907152,223,921,3.16.07,NPA
31,11592588,223,921,3.16.07,NPA+FR
32,16170081,223,921,3.16.07,NPA+FR
33,10828303,223,921,3.16.07,NPA+FR
34,8075434,223,921,3.16.07,DMSO
24,6750455,224,925,3.16.07,DMSO
25,8399741,224,925,3.16.07,DMSO
26,3669049,224,925,3.16.07,DMSO+FR
27,18576017,224,925,3.16.07,NPA
28,16615666,224,925,3.16.07,NPA
29,17217141,224,925,3.16.07,NPA
30,19155742,224,925,3.16.07,NPA
31,10572114,224,925,3.16.07,NPA+FR
32,15587747,224,925,3.16.07,NPA+FR
33,11426346,224,925,3.16.07,NPA+FR
34,8602038,224,925,3.16.07,DMSO
24,6588153,225,929,3.16.07,DMSO
25,8489207,225,929,3.16.07,DMSO
26,2950783,225,929,3.16.07,DMSO+FR
27,18064467,225,929,3.16.07,NPA
28,17060671,225,929,3.16.07,NPA
29,17822679,225,929,3.16.07,NPA
30,18798030,225,929,3.16.07,NPA
31,10606281,225,929,3.16.07,NPA+FR
32,15385381,225,929,3.16.07,NPA+FR
33,10768436,225,929,3.16.07,NPA+FR
34,8540108,225,929,3.16.07,DMSO
24,6262993,226,933,3.16.07,DMSO
25,8585848,226,933,3.16.07,DMSO
26,3304544,226,933,3.16.07,DMSO+FR
27,18902561,226,933,3.16.07,NPA
28,16749031,226,933,3.16.07,NPA
29,17869996,226,933,3.16.07,NPA
30,19273360,226,933,3.16.07,NPA
31,10557497,226,933,3.16.07,NPA+FR
32,14643510,226,933,3.16.07,NPA+FR
33,10895402,226,933,3.16.07,NPA+FR
34,8398843,226,933,3.16.07,DMSO
24,6160771,227,937,3.16.07,DMSO
25,8442050,227,937,3.16.07,DMSO
26,2983655,227,937,3.16.07,DMSO+FR
27,18314057,227,937,3.16.07,NPA
28,15520007,227,937,3.16.07,NPA
29,17177283,227,937,3.16.07,NPA
30,18240462,227,937,3.16.07,NPA
31,10545508,227,937,3.16.07,NPA+FR
32,15314628,227,937,3.16.07,NPA+FR
33,10901267,227,937,3.16.07,NPA+FR
34,8180516,227,937,3.16.07,DMSO
24,6060758,228,941,3.16.07,DMSO
25,8273934,228,941,3.16.07,DMSO
26,3041305,228,941,3.16.07,DMSO+FR
27,17539282,228,941,3.16.07,NPA
28,15592810,228,941,3.16.07,NPA
29,16682333,228,941,3.16.07,NPA
30,18078084,228,941,3.16.07,NPA
31,10505510,228,941,3.16.07,NPA+FR
32,14503602,228,941,3.16.07,NPA+FR
33,10942695,228,941,3.16.07,NPA+FR
34,8045499,228,941,3.16.07,DMSO
24,5989419,229,945,3.16.07,DMSO
25,8107854,229,945,3.16.07,DMSO
26,3075555,229,945,3.16.07,DMSO+FR
27,18535222,229,945,3.16.07,NPA
28,16328540,229,945,3.16.07,NPA
29,16768792,229,945,3.16.07,NPA
30,18430243,229,945,3.16.07,NPA
31,9820733,229,945,3.16.07,NPA+FR
32,14800479,229,945,3.16.07,NPA+FR
33,10093211,229,945,3.16.07,NPA+FR
34,8277487,229,945,3.16.07,DMSO
24,6070876,230,949,3.16.07,DMSO
25,8501764,230,949,3.16.07,DMSO
26,3005371,230,949,3.16.07,DMSO+FR
27,17828474,230,949,3.16.07,NPA
28,15467752,230,949,3.16.07,NPA
29,16946880,230,949,3.16.07,NPA
30,19266361,230,949,3.16.07,NPA
31,9575310,230,949,3.16.07,NPA+FR
32,14358502,230,949,3.16.07,NPA+FR
33,10198850,230,949,3.16.07,NPA+FR
34,8052870,230,949,3.16.07,DMSO
24,6309414,231,953,3.16.07,DMSO
25,8458229,231,953,3.16.07,DMSO
26,3175280,231,953,3.16.07,DMSO+FR
27,17602330,231,953,3.16.07,NPA
28,15852162,231,953,3.16.07,NPA
29,17309117,231,953,3.16.07,NPA
30,18662386,231,953,3.16.07,NPA
31,10277417,231,953,3.16.07,NPA+FR
32,14297683,231,953,3.16.07,NPA+FR
33,10657366,231,953,3.16.07,NPA+FR
34,7781615,231,953,3.16.07,DMSO
24,5849456,232,957,3.16.07,DMSO
25,7723173,232,957,3.16.07,DMSO
26,3107253,232,957,3.16.07,DMSO+FR
27,17824790,232,957,3.16.07,NPA
28,16061101,232,957,3.16.07,NPA
29,15951694,232,957,3.16.07,NPA
30,17535370,232,957,3.16.07,NPA
31,9347595,232,957,3.16.07,NPA+FR
32,13989553,232,957,3.16.07,NPA+FR
33,9952128,232,957,3.16.07,NPA+FR
34,7825098,232,957,3.16.07,DMSO
24,5513249,233,961,3.16.07,DMSO
25,7789780,233,961,3.16.07,DMSO
26,3260372,233,961,3.16.07,DMSO+FR
27,17902728,233,961,3.16.07,NPA
28,16045180,233,961,3.16.07,NPA
29,16560431,233,961,3.16.07,NPA
30,18963361,233,961,3.16.07,NPA
31,9686302,233,961,3.16.07,NPA+FR
32,15169281,233,961,3.16.07,NPA+FR
33,10286399,233,961,3.16.07,NPA+FR
34,7706683,233,961,3.16.07,DMSO
24,5615670,234,965,3.16.07,DMSO
25,7505146,234,965,3.16.07,DMSO
26,2725986,234,965,3.16.07,DMSO+FR
27,18111816,234,965,3.16.07,NPA
28,15404689,234,965,3.16.07,NPA
29,16104431,234,965,3.16.07,NPA
30,17502511,234,965,3.16.07,NPA
31,9976875,234,965,3.16.07,NPA+FR
32,14447747,234,965,3.16.07,NPA+FR
33,10084019,234,965,3.16.07,NPA+FR
34,7530161,234,965,3.16.07,DMSO
24,5540390,235,969,3.16.07,DMSO
25,7706584,235,969,3.16.07,DMSO
26,2556858,235,969,3.16.07,DMSO+FR
27,17595381,235,969,3.16.07,NPA
28,15929247,235,969,3.16.07,NPA
29,15490618,235,969,3.16.07,NPA
30,17887700,235,969,3.16.07,NPA
31,9746084,235,969,3.16.07,NPA+FR
32,13423999,235,969,3.16.07,NPA+FR
33,10188314,235,969,3.16.07,NPA+FR
34,7907543,235,969,3.16.07,DMSO
24,6088820,236,973,3.16.07,DMSO
25,7995567,236,973,3.16.07,DMSO
26,2991327,236,973,3.16.07,DMSO+FR
27,16931556,236,973,3.16.07,NPA
28,14347372,236,973,3.16.07,NPA
29,16169073,236,973,3.16.07,NPA
30,16983292,236,973,3.16.07,NPA
31,9427831,236,973,3.16.07,NPA+FR
32,13059502,236,973,3.16.07,NPA+FR
33,9809350,236,973,3.16.07,NPA+FR
34,7650316,236,973,3.16.07,DMSO
24,5598136,237,977,3.16.07,DMSO
25,8280348,237,977,3.16.07,DMSO
26,2962604,237,977,3.16.07,DMSO+FR
27,17722746,237,977,3.16.07,NPA
28,15391578,237,977,3.16.07,NPA
29,15577204,237,977,3.16.07,NPA
30,18125144,237,977,3.16.07,NPA
31,9478808,237,977,3.16.07,NPA+FR
32,13743767,237,977,3.16.07,NPA+FR
33,10216459,237,977,3.16.07,NPA+FR
34,7624662,237,977,3.16.07,DMSO
24,5295959,238,981,3.16.07,DMSO
25,7973369,238,981,3.16.07,DMSO
26,2872806,238,981,3.16.07,DMSO+FR
27,17135187,238,981,3.16.07,NPA
28,15188042,238,981,3.16.07,NPA
29,15125963,238,981,3.16.07,NPA
30,17181854,238,981,3.16.07,NPA
31,9877290,238,981,3.16.07,NPA+FR
32,14351477,238,981,3.16.07,NPA+FR
33,9926853,238,981,3.16.07,NPA+FR
34,7357576,238,981,3.16.07,DMSO
24,5650094,239,985,3.16.07,DMSO
25,7419440,239,985,3.16.07,DMSO
26,2716505,239,985,3.16.07,DMSO+FR
27,16692399,239,985,3.16.07,NPA
28,15049364,239,985,3.16.07,NPA
29,15149523,239,985,3.16.07,NPA
30,17153780,239,985,3.16.07,NPA
31,9726147,239,985,3.16.07,NPA+FR
32,13180499,239,985,3.16.07,NPA+FR
33,9296023,239,985,3.16.07,NPA+FR
34,7602588,239,985,3.16.07,DMSO
24,5414432,240,989,3.16.07,DMSO
25,7001396,240,989,3.16.07,DMSO
26,2847468,240,989,3.16.07,DMSO+FR
27,16569468,240,989,3.16.07,NPA
28,14828710,240,989,3.16.07,NPA
29,14925791,240,989,3.16.07,NPA
30,16929872,240,989,3.16.07,NPA
31,9194515,240,989,3.16.07,NPA+FR
32,12615276,240,989,3.16.07,NPA+FR
33,9807245,240,989,3.16.07,NPA+FR
34,7596980,240,989,3.16.07,DMSO
24,5250912,241,993,3.16.07,DMSO
25,7194168,241,993,3.16.07,DMSO
26,2466624,241,993,3.16.07,DMSO+FR
27,16656652,241,993,3.16.07,NPA
28,14372464,241,993,3.16.07,NPA
29,14912850,241,993,3.16.07,NPA
30,17190998,241,993,3.16.07,NPA
31,9726555,241,993,3.16.07,NPA+FR
32,12592961,241,993,3.16.07,NPA+FR
33,9720103,241,993,3.16.07,NPA+FR
34,6896195,241,993,3.16.07,DMSO
24,4864577,242,997,3.16.07,DMSO
25,6987315,242,997,3.16.07,DMSO
26,2635089,242,997,3.16.07,DMSO+FR
27,16525856,242,997,3.16.07,NPA
28,14214803,242,997,3.16.07,NPA
29,14307636,242,997,3.16.07,NPA
30,17158693,242,997,3.16.07,NPA
31,8807956,242,997,3.16.07,NPA+FR
32,12691925,242,997,3.16.07,NPA+FR
33,9384647,242,997,3.16.07,NPA+FR
34,7570176,242,997,3.16.07,DMSO
24,5569257,243,1001,3.16.07,DMSO
25,7134530,243,1001,3.16.07,DMSO
26,2817555,243,1001,3.16.07,DMSO+FR
27,16879976,243,1001,3.16.07,NPA
28,13999298,243,1001,3.16.07,NPA
29,14681614,243,1001,3.16.07,NPA
30,17670003,243,1001,3.16.07,NPA
31,8789183,243,1001,3.16.07,NPA+FR
32,12965592,243,1001,3.16.07,NPA+FR
33,10049248,243,1001,3.16.07,NPA+FR
34,7659675,243,1001,3.16.07,DMSO
24,5469131,244,1005,3.16.07,DMSO
25,7268434,244,1005,3.16.07,DMSO
26,2772037,244,1005,3.16.07,DMSO+FR
27,16719185,244,1005,3.16.07,NPA
28,13868419,244,1005,3.16.07,NPA
29,13817935,244,1005,3.16.07,NPA
30,17635113,244,1005,3.16.07,NPA
31,9576076,244,1005,3.16.07,NPA+FR
32,12594035,244,1005,3.16.07,NPA+FR
33,9513479,244,1005,3.16.07,NPA+FR
34,7190691,244,1005,3.16.07,DMSO
24,4700726,245,1009,3.16.07,DMSO
25,7037505,245,1009,3.16.07,DMSO
26,2442882,245,1009,3.16.07,DMSO+FR
27,16215137,245,1009,3.16.07,NPA
28,13589779,245,1009,3.16.07,NPA
29,14108310,245,1009,3.16.07,NPA
30,17513188,245,1009,3.16.07,NPA
31,8826343,245,1009,3.16.07,NPA+FR
32,12225692,245,1009,3.16.07,NPA+FR
33,9012622,245,1009,3.16.07,NPA+FR
34,7429730,245,1009,3.16.07,DMSO
24,5536428,246,1013,3.16.07,DMSO
25,6985719,246,1013,3.16.07,DMSO
26,2499333,246,1013,3.16.07,DMSO+FR
27,16766765,246,1013,3.16.07,NPA
28,14356677,246,1013,3.16.07,NPA
29,13621287,246,1013,3.16.07,NPA
30,16808690,246,1013,3.16.07,NPA
31,8380013,246,1013,3.16.07,NPA+FR
32,12710978,246,1013,3.16.07,NPA+FR
33,9405008,246,1013,3.16.07,NPA+FR
34,7225410,246,1013,3.16.07,DMSO
24,5305501,247,1017,3.16.07,DMSO
25,6610927,247,1017,3.16.07,DMSO
26,2612205,247,1017,3.16.07,DMSO+FR
27,17104337,247,1017,3.16.07,NPA
28,13002596,247,1017,3.16.07,NPA
29,13731436,247,1017,3.16.07,NPA
30,16229385,247,1017,3.16.07,NPA
31,9455737,247,1017,3.16.07,NPA+FR
32,11987486,247,1017,3.16.07,NPA+FR
33,9274657,247,1017,3.16.07,NPA+FR
34,6588156,247,1017,3.16.07,DMSO
24,5054981,248,1021,3.16.07,DMSO
25,6320564,248,1021,3.16.07,DMSO
26,2898817,248,1021,3.16.07,DMSO+FR
27,16010944,248,1021,3.16.07,NPA
28,13056280,248,1021,3.16.07,NPA
29,13391728,248,1021,3.16.07,NPA
30,15915071,248,1021,3.16.07,NPA
31,8669548,248,1021,3.16.07,NPA+FR
32,11457723,248,1021,3.16.07,NPA+FR
33,8524026,248,1021,3.16.07,NPA+FR
34,6744755,248,1021,3.16.07,DMSO
24,4762204,249,1025,3.16.07,DMSO
25,6774639,249,1025,3.16.07,DMSO
26,2884134,249,1025,3.16.07,DMSO+FR
27,15778976,249,1025,3.16.07,NPA
28,13124869,249,1025,3.16.07,NPA
29,12382594,249,1025,3.16.07,NPA
30,16277915,249,1025,3.16.07,NPA
31,8979712,249,1025,3.16.07,NPA+FR
32,11987320,249,1025,3.16.07,NPA+FR
33,8750744,249,1025,3.16.07,NPA+FR
34,7233009,249,1025,3.16.07,DMSO
24,4854577,250,1029,3.16.07,DMSO
25,6714883,250,1029,3.16.07,DMSO
26,2553280,250,1029,3.16.07,DMSO+FR
27,15389581,250,1029,3.16.07,NPA
28,13190110,250,1029,3.16.07,NPA
29,13514119,250,1029,3.16.07,NPA
30,15398584,250,1029,3.16.07,NPA
31,8674504,250,1029,3.16.07,NPA+FR
32,11428883,250,1029,3.16.07,NPA+FR
33,9061262,250,1029,3.16.07,NPA+FR
34,6907792,250,1029,3.16.07,DMSO
24,4728917,251,1033,3.16.07,DMSO
25,6370714,251,1033,3.16.07,DMSO
26,2499024,251,1033,3.16.07,DMSO+FR
27,15685199,251,1033,3.16.07,NPA
28,12356207,251,1033,3.16.07,NPA
29,13111692,251,1033,3.16.07,NPA
30,16249389,251,1033,3.16.07,NPA
31,8342988,251,1033,3.16.07,NPA+FR
32,11645370,251,1033,3.16.07,NPA+FR
33,8521326,251,1033,3.16.07,NPA+FR
34,7046184,251,1033,3.16.07,DMSO
24,4570185,252,1037,3.16.07,DMSO
25,6223680,252,1037,3.16.07,DMSO
26,2823161,252,1037,3.16.07,DMSO+FR
27,16396871,252,1037,3.16.07,NPA
28,12069893,252,1037,3.16.07,NPA
29,12705844,252,1037,3.16.07,NPA
30,15799848,252,1037,3.16.07,NPA
31,8664991,252,1037,3.16.07,NPA+FR
32,11302034,252,1037,3.16.07,NPA+FR
33,8600234,252,1037,3.16.07,NPA+FR
34,7333598,252,1037,3.16.07,DMSO
24,4603104,253,1041,3.16.07,DMSO
25,6130648,253,1041,3.16.07,DMSO
26,2418339,253,1041,3.16.07,DMSO+FR
27,16598980,253,1041,3.16.07,NPA
28,12452930,253,1041,3.16.07,NPA
29,13483407,253,1041,3.16.07,NPA
30,16445285,253,1041,3.16.07,NPA
31,8305529,253,1041,3.16.07,NPA+FR
32,11656206,253,1041,3.16.07,NPA+FR
33,8724738,253,1041,3.16.07,NPA+FR
34,6681150,253,1041,3.16.07,DMSO
24,4567801,254,1045,3.16.07,DMSO
25,6618079,254,1045,3.16.07,DMSO
26,2393156,254,1045,3.16.07,DMSO+FR
27,15069330,254,1045,3.16.07,NPA
28,12141279,254,1045,3.16.07,NPA
29,12262100,254,1045,3.16.07,NPA
30,15651600,254,1045,3.16.07,NPA
31,8138297,254,1045,3.16.07,NPA+FR
32,11182025,254,1045,3.16.07,NPA+FR
33,8621713,254,1045,3.16.07,NPA+FR
34,6307995,254,1045,3.16.07,DMSO
24,4448217,255,1049,3.16.07,DMSO
25,6489538,255,1049,3.16.07,DMSO
26,2713161,255,1049,3.16.07,DMSO+FR
27,15832983,255,1049,3.16.07,NPA
28,11144478,255,1049,3.16.07,NPA
29,12631918,255,1049,3.16.07,NPA
30,15861331,255,1049,3.16.07,NPA
31,8825681,255,1049,3.16.07,NPA+FR
32,10459453,255,1049,3.16.07,NPA+FR
33,8512406,255,1049,3.16.07,NPA+FR
34,6767279,255,1049,3.16.07,DMSO
24,4472840,256,1053,3.16.07,DMSO
25,6272788,256,1053,3.16.07,DMSO
26,2528081,256,1053,3.16.07,DMSO+FR
27,15404956,256,1053,3.16.07,NPA
28,12374174,256,1053,3.16.07,NPA
29,12449653,256,1053,3.16.07,NPA
30,15061146,256,1053,3.16.07,NPA
31,8466753,256,1053,3.16.07,NPA+FR
32,10703878,256,1053,3.16.07,NPA+FR
33,8411294,256,1053,3.16.07,NPA+FR
34,6282189,256,1053,3.16.07,DMSO
24,4827215,257,1057,3.16.07,DMSO
25,6116844,257,1057,3.16.07,DMSO
26,2265461,257,1057,3.16.07,DMSO+FR
27,15400748,257,1057,3.16.07,NPA
28,11182240,257,1057,3.16.07,NPA
29,12237335,257,1057,3.16.07,NPA
30,15047881,257,1057,3.16.07,NPA
31,8293094,257,1057,3.16.07,NPA+FR
32,11115439,257,1057,3.16.07,NPA+FR
33,8049257,257,1057,3.16.07,NPA+FR
34,6658977,257,1057,3.16.07,DMSO
24,4361522,258,1061,3.16.07,DMSO
25,6010353,258,1061,3.16.07,DMSO
26,2620209,258,1061,3.16.07,DMSO+FR
27,15075808,258,1061,3.16.07,NPA
28,11508096,258,1061,3.16.07,NPA
29,12479764,258,1061,3.16.07,NPA
30,15199491,258,1061,3.16.07,NPA
31,7816627,258,1061,3.16.07,NPA+FR
32,10692940,258,1061,3.16.07,NPA+FR
33,7935768,258,1061,3.16.07,NPA+FR
34,6398675,258,1061,3.16.07,DMSO
24,4423861,259,1065,3.16.07,DMSO
25,6153166,259,1065,3.16.07,DMSO
26,2378896,259,1065,3.16.07,DMSO+FR
27,14480364,259,1065,3.16.07,NPA
28,11277343,259,1065,3.16.07,NPA
29,12427148,259,1065,3.16.07,NPA
30,15621128,259,1065,3.16.07,NPA
31,8477613,259,1065,3.16.07,NPA+FR
32,10240224,259,1065,3.16.07,NPA+FR
33,8262691,259,1065,3.16.07,NPA+FR
34,6449336,259,1065,3.16.07,DMSO
24,4313865,260,1069,3.16.07,DMSO
25,5887519,260,1069,3.16.07,DMSO
26,2189520,260,1069,3.16.07,DMSO+FR
27,15377199,260,1069,3.16.07,NPA
28,10573968,260,1069,3.16.07,NPA
29,11939442,260,1069,3.16.07,NPA
30,14408138,260,1069,3.16.07,NPA
31,7862677,260,1069,3.16.07,NPA+FR
32,9710848,260,1069,3.16.07,NPA+FR
33,7976603,260,1069,3.16.07,NPA+FR
34,5904565,260,1069,3.16.07,DMSO
24,4236857,261,1073,3.16.07,DMSO
25,5975005,261,1073,3.16.07,DMSO
26,2256497,261,1073,3.16.07,DMSO+FR
27,15039375,261,1073,3.16.07,NPA
28,10502608,261,1073,3.16.07,NPA
29,11930865,261,1073,3.16.07,NPA
30,14652233,261,1073,3.16.07,NPA
31,7337263,261,1073,3.16.07,NPA+FR
32,10187315,261,1073,3.16.07,NPA+FR
33,8275078,261,1073,3.16.07,NPA+FR
34,6098707,261,1073,3.16.07,DMSO
24,4404988,262,1077,3.16.07,DMSO
25,5324280,262,1077,3.16.07,DMSO
26,2511287,262,1077,3.16.07,DMSO+FR
27,14849850,262,1077,3.16.07,NPA
28,11126671,262,1077,3.16.07,NPA
29,11711188,262,1077,3.16.07,NPA
30,14614036,262,1077,3.16.07,NPA
31,7890102,262,1077,3.16.07,NPA+FR
32,9943207,262,1077,3.16.07,NPA+FR
33,8097367,262,1077,3.16.07,NPA+FR
34,6251663,262,1077,3.16.07,DMSO
24,4737974,263,1081,3.16.07,DMSO
25,5683531,263,1081,3.16.07,DMSO
26,2429990,263,1081,3.16.07,DMSO+FR
27,14374856,263,1081,3.16.07,NPA
28,10329560,263,1081,3.16.07,NPA
29,10701418,263,1081,3.16.07,NPA
30,14049668,263,1081,3.16.07,NPA
31,7560092,263,1081,3.16.07,NPA+FR
32,9810308,263,1081,3.16.07,NPA+FR
33,7988540,263,1081,3.16.07,NPA+FR
34,6175461,263,1081,3.16.07,DMSO
24,4386800,264,1085,3.16.07,DMSO
25,5836488,264,1085,3.16.07,DMSO
